"site","plotID","warming","treatment","year","date","recorder","writer","name","value"
"Lavisdalen","Lav_3_6","W","N",2023,2023-08-10,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","total_lichen_cover",1
"Lavisdalen","Lav_3_6","W","N",2023,2023-08-10,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","total_bare_ground_cover",0
"Lavisdalen","Lav_3_6","W","N",2023,2023-08-10,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","total_poo_cover",0
"Lavisdalen","Lav_3_6","W","N",2023,2023-08-10,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","total_rock_cover",0
"Lavisdalen","Lav_3_6","W","N",2023,2023-08-10,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","total_fungus_cover",0
"Lavisdalen","Lav_3_6","W","N",2023,2023-08-10,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","vegetation_height_mean",74
"Lavisdalen","Lav_3_6","W","N",2023,2023-08-10,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","moss_depth_mean",26
"Lavisdalen","Lav_5_6","C","E",2023,2023-08-10,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","vegetation_cover",99
"Lavisdalen","Lav_5_6","C","E",2023,2023-08-10,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","total_bryophyte_cover",4
"Lavisdalen","Lav_5_6","C","E",2023,2023-08-10,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","total_litter_cover",11
"Lavisdalen","Lav_5_6","C","E",2023,2023-08-10,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","total_lichen_cover",0
"Lavisdalen","Lav_5_6","C","E",2023,2023-08-10,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","total_bare_ground_cover",0
"Lavisdalen","Lav_5_6","C","E",2023,2023-08-10,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","total_poo_cover",0
"Lavisdalen","Lav_5_6","C","E",2023,2023-08-10,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","total_rock_cover",0
"Lavisdalen","Lav_5_6","C","E",2023,2023-08-10,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","total_fungus_cover",0
"Lavisdalen","Lav_5_6","C","E",2023,2023-08-10,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","vegetation_height_mean",114
"Lavisdalen","Lav_5_6","C","E",2023,2023-08-10,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","moss_depth_mean",24
"Lavisdalen","Lav_4_1","W","N",2023,2023-08-10,"Siri Lie Olsen","Siri Lie Olsen","vegetation_cover",95
"Lavisdalen","Lav_4_1","W","N",2023,2023-08-10,"Siri Lie Olsen","Siri Lie Olsen","total_bryophyte_cover",12
"Lavisdalen","Lav_4_1","W","N",2023,2023-08-10,"Siri Lie Olsen","Siri Lie Olsen","total_litter_cover",28
"Lavisdalen","Lav_4_1","W","N",2023,2023-08-10,"Siri Lie Olsen","Siri Lie Olsen","total_lichen_cover",1
"Lavisdalen","Lav_4_1","W","N",2023,2023-08-10,"Siri Lie Olsen","Siri Lie Olsen","total_bare_ground_cover",0
"Lavisdalen","Lav_4_1","W","N",2023,2023-08-10,"Siri Lie Olsen","Siri Lie Olsen","total_poo_cover",0
"Lavisdalen","Lav_4_1","W","N",2023,2023-08-10,"Siri Lie Olsen","Siri Lie Olsen","total_rock_cover",0
"Lavisdalen","Lav_4_1","W","N",2023,2023-08-10,"Siri Lie Olsen","Siri Lie Olsen","total_fungus_cover",0
"Lavisdalen","Lav_4_1","W","N",2023,2023-08-10,"Siri Lie Olsen","Siri Lie Olsen","vegetation_height_mean",80
"Lavisdalen","Lav_4_1","W","N",2023,2023-08-10,"Siri Lie Olsen","Siri Lie Olsen","moss_depth_mean",34
"Lavisdalen","Lav_4_4","C","N",2023,2023-08-10,"Siri Lie Olsen","Siri Lie Olsen","vegetation_cover",95
"Lavisdalen","Lav_4_4","C","N",2023,2023-08-10,"Siri Lie Olsen","Siri Lie Olsen","total_bryophyte_cover",6
"Lavisdalen","Lav_4_4","C","N",2023,2023-08-10,"Siri Lie Olsen","Siri Lie Olsen","total_litter_cover",19
"Lavisdalen","Lav_4_4","C","N",2023,2023-08-10,"Siri Lie Olsen","Siri Lie Olsen","total_lichen_cover",1
"Lavisdalen","Lav_4_4","C","N",2023,2023-08-10,"Siri Lie Olsen","Siri Lie Olsen","total_bare_ground_cover",0
"Lavisdalen","Lav_4_4","C","N",2023,2023-08-10,"Siri Lie Olsen","Siri Lie Olsen","total_poo_cover",0
"Lavisdalen","Lav_4_4","C","N",2023,2023-08-10,"Siri Lie Olsen","Siri Lie Olsen","total_rock_cover",0
"Lavisdalen","Lav_4_4","C","N",2023,2023-08-10,"Siri Lie Olsen","Siri Lie Olsen","total_fungus_cover",0
"Lavisdalen","Lav_4_4","C","N",2023,2023-08-10,"Siri Lie Olsen","Siri Lie Olsen","vegetation_height_mean",72
"Lavisdalen","Lav_4_4","C","N",2023,2023-08-10,"Siri Lie Olsen","Siri Lie Olsen","moss_depth_mean",24
"Lavisdalen","Lav_5_3","W","E",2023,2023-08-04,"Mikel Moriana Armendariz","NA","vegetation_cover",84
"Lavisdalen","Lav_5_3","W","E",2023,2023-08-04,"Mikel Moriana Armendariz","NA","total_bryophyte_cover",8
"Lavisdalen","Lav_5_3","W","E",2023,2023-08-04,"Mikel Moriana Armendariz","NA","total_litter_cover",15
"Lavisdalen","Lav_5_3","W","E",2023,2023-08-04,"Mikel Moriana Armendariz","NA","total_lichen_cover",0
"Lavisdalen","Lav_5_3","W","E",2023,2023-08-04,"Mikel Moriana Armendariz","NA","total_bare_ground_cover",0
"Lavisdalen","Lav_5_3","W","E",2023,2023-08-04,"Mikel Moriana Armendariz","NA","total_poo_cover",0
"Lavisdalen","Lav_5_3","W","E",2023,2023-08-04,"Mikel Moriana Armendariz","NA","total_rock_cover",0
"Lavisdalen","Lav_5_3","W","E",2023,2023-08-04,"Mikel Moriana Armendariz","NA","total_fungus_cover",0
"Lavisdalen","Lav_5_3","W","E",2023,2023-08-04,"Mikel Moriana Armendariz","NA","vegetation_height_mean",49
"Lavisdalen","Lav_5_3","W","E",2023,2023-08-04,"Mikel Moriana Armendariz","NA","moss_depth_mean",21
"Lavisdalen","Lav_6_3","W","N",2023,2023-08-04,"Siri Lie Olsen","Siri Lie Olsen","vegetation_cover",90
"Lavisdalen","Lav_6_3","W","N",2023,2023-08-04,"Siri Lie Olsen","Siri Lie Olsen","total_bryophyte_cover",5
"Lavisdalen","Lav_6_3","W","N",2023,2023-08-04,"Siri Lie Olsen","Siri Lie Olsen","total_litter_cover",37
"Lavisdalen","Lav_6_3","W","N",2023,2023-08-04,"Siri Lie Olsen","Siri Lie Olsen","total_lichen_cover",2
"Lavisdalen","Lav_6_3","W","N",2023,2023-08-04,"Siri Lie Olsen","Siri Lie Olsen","total_bare_ground_cover",0
"Lavisdalen","Lav_6_3","W","N",2023,2023-08-04,"Siri Lie Olsen","Siri Lie Olsen","total_poo_cover",0
"Lavisdalen","Lav_6_3","W","N",2023,2023-08-04,"Siri Lie Olsen","Siri Lie Olsen","total_rock_cover",0
"Lavisdalen","Lav_6_3","W","N",2023,2023-08-04,"Siri Lie Olsen","Siri Lie Olsen","total_fungus_cover",0
"Lavisdalen","Lav_6_3","W","N",2023,2023-08-04,"Siri Lie Olsen","Siri Lie Olsen","vegetation_height_mean",NA
"Lavisdalen","Lav_6_3","W","N",2023,2023-08-04,"Siri Lie Olsen","Siri Lie Olsen","moss_depth_mean",NA
"Lavisdalen","Lav_7_3","C","N",2023,2023-08-04,"Siri Lie Olsen","Siri Lie Olsen","vegetation_cover",90
"Lavisdalen","Lav_7_3","C","N",2023,2023-08-04,"Siri Lie Olsen","Siri Lie Olsen","total_bryophyte_cover",18
"Lavisdalen","Lav_7_3","C","N",2023,2023-08-04,"Siri Lie Olsen","Siri Lie Olsen","total_litter_cover",27
"Lavisdalen","Lav_7_3","C","N",2023,2023-08-04,"Siri Lie Olsen","Siri Lie Olsen","total_lichen_cover",0
"Lavisdalen","Lav_7_3","C","N",2023,2023-08-04,"Siri Lie Olsen","Siri Lie Olsen","total_bare_ground_cover",0
"Lavisdalen","Lav_7_3","C","N",2023,2023-08-04,"Siri Lie Olsen","Siri Lie Olsen","total_poo_cover",0
"Lavisdalen","Lav_7_3","C","N",2023,2023-08-04,"Siri Lie Olsen","Siri Lie Olsen","total_rock_cover",0
"Lavisdalen","Lav_7_3","C","N",2023,2023-08-04,"Siri Lie Olsen","Siri Lie Olsen","total_fungus_cover",0
"Lavisdalen","Lav_7_3","C","N",2023,2023-08-04,"Siri Lie Olsen","Siri Lie Olsen","vegetation_height_mean",76
"Lavisdalen","Lav_7_3","C","N",2023,2023-08-04,"Siri Lie Olsen","Siri Lie Olsen","moss_depth_mean",32
"Lavisdalen","Lav_6_6","C","E",2023,2023-08-11,"Joachim Topper","Joachim Topper","vegetation_cover",70
"Lavisdalen","Lav_6_6","C","E",2023,2023-08-11,"Joachim Topper","Joachim Topper","total_bryophyte_cover",9
"Lavisdalen","Lav_6_6","C","E",2023,2023-08-11,"Joachim Topper","Joachim Topper","total_litter_cover",32
"Lavisdalen","Lav_6_6","C","E",2023,2023-08-11,"Joachim Topper","Joachim Topper","total_lichen_cover",2
"Lavisdalen","Lav_6_6","C","E",2023,2023-08-11,"Joachim Topper","Joachim Topper","total_bare_ground_cover",0
"Lavisdalen","Lav_6_6","C","E",2023,2023-08-11,"Joachim Topper","Joachim Topper","total_poo_cover",0
"Lavisdalen","Lav_6_6","C","E",2023,2023-08-11,"Joachim Topper","Joachim Topper","total_rock_cover",4
"Lavisdalen","Lav_6_6","C","E",2023,2023-08-11,"Joachim Topper","Joachim Topper","total_fungus_cover",0
"Lavisdalen","Lav_6_6","C","E",2023,2023-08-11,"Joachim Topper","Joachim Topper","vegetation_height_mean",59
"Lavisdalen","Lav_6_6","C","E",2023,2023-08-11,"Joachim Topper","Joachim Topper","moss_depth_mean",20
"Lavisdalen","Lav_7_2","W","E",2023,2023-08-11,"Joachim Topper","NA","vegetation_cover",80
"Lavisdalen","Lav_7_2","W","E",2023,2023-08-11,"Joachim Topper","NA","total_bryophyte_cover",8
"Lavisdalen","Lav_7_2","W","E",2023,2023-08-11,"Joachim Topper","NA","total_litter_cover",21
"Lavisdalen","Lav_7_2","W","E",2023,2023-08-11,"Joachim Topper","NA","total_lichen_cover",4
"Lavisdalen","Lav_7_2","W","E",2023,2023-08-11,"Joachim Topper","NA","total_bare_ground_cover",0
"Lavisdalen","Lav_7_2","W","E",2023,2023-08-11,"Joachim Topper","NA","total_poo_cover",0
"Lavisdalen","Lav_7_2","W","E",2023,2023-08-11,"Joachim Topper","NA","total_rock_cover",0
"Lavisdalen","Lav_7_2","W","E",2023,2023-08-11,"Joachim Topper","NA","total_fungus_cover",0
"Lavisdalen","Lav_7_2","W","E",2023,2023-08-11,"Joachim Topper","NA","vegetation_height_mean",54
"Lavisdalen","Lav_7_2","W","E",2023,2023-08-11,"Joachim Topper","NA","moss_depth_mean",25
"Skjellingahaugen","Skj_1_1","C","N",2023,2023-08-09,"Ragnhild Gya","NA","vegetation_cover",90
"Skjellingahaugen","Skj_1_1","C","N",2023,2023-08-09,"Ragnhild Gya","NA","total_bryophyte_cover",42
"Skjellingahaugen","Skj_1_1","C","N",2023,2023-08-09,"Ragnhild Gya","NA","total_litter_cover",10
"Skjellingahaugen","Skj_1_1","C","N",2023,2023-08-09,"Ragnhild Gya","NA","total_lichen_cover",0
"Skjellingahaugen","Skj_1_1","C","N",2023,2023-08-09,"Ragnhild Gya","NA","total_bare_ground_cover",0
"Skjellingahaugen","Skj_1_1","C","N",2023,2023-08-09,"Ragnhild Gya","NA","total_poo_cover",0
"Skjellingahaugen","Skj_1_1","C","N",2023,2023-08-09,"Ragnhild Gya","NA","total_rock_cover",0
"Skjellingahaugen","Skj_1_1","C","N",2023,2023-08-09,"Ragnhild Gya","NA","total_fungus_cover",0
"Skjellingahaugen","Skj_1_1","C","N",2023,2023-08-09,"Ragnhild Gya","NA","vegetation_height_mean",66
"Skjellingahaugen","Skj_1_1","C","N",2023,2023-08-09,"Ragnhild Gya","NA","moss_depth_mean",17
"Skjellingahaugen","Skj_1_5","W","N",2023,2023-08-09,"Ragnhild Gya","Ragnhild Gya","vegetation_cover",93
"Skjellingahaugen","Skj_1_5","W","N",2023,2023-08-09,"Ragnhild Gya","Ragnhild Gya","total_bryophyte_cover",19
"Skjellingahaugen","Skj_1_5","W","N",2023,2023-08-09,"Ragnhild Gya","Ragnhild Gya","total_litter_cover",13
"Skjellingahaugen","Skj_1_5","W","N",2023,2023-08-09,"Ragnhild Gya","Ragnhild Gya","total_lichen_cover",0
"Skjellingahaugen","Skj_1_5","W","N",2023,2023-08-09,"Ragnhild Gya","Ragnhild Gya","total_bare_ground_cover",0
"Skjellingahaugen","Skj_1_5","W","N",2023,2023-08-09,"Ragnhild Gya","Ragnhild Gya","total_poo_cover",0
"Skjellingahaugen","Skj_1_5","W","N",2023,2023-08-09,"Ragnhild Gya","Ragnhild Gya","total_rock_cover",0
"Skjellingahaugen","Skj_1_5","W","N",2023,2023-08-09,"Ragnhild Gya","Ragnhild Gya","total_fungus_cover",0
"Skjellingahaugen","Skj_1_5","W","N",2023,2023-08-09,"Ragnhild Gya","Ragnhild Gya","vegetation_height_mean",95
"Skjellingahaugen","Skj_1_5","W","N",2023,2023-08-09,"Ragnhild Gya","Ragnhild Gya","moss_depth_mean",13
"Skjellingahaugen","Skj_2_1","W","E",2023,2023-08-09,"Joachim Topper","Joachim Topper","vegetation_cover",75
"Skjellingahaugen","Skj_2_1","W","E",2023,2023-08-09,"Joachim Topper","Joachim Topper","total_bryophyte_cover",29
"Skjellingahaugen","Skj_2_1","W","E",2023,2023-08-09,"Joachim Topper","Joachim Topper","total_litter_cover",17
"Skjellingahaugen","Skj_2_1","W","E",2023,2023-08-09,"Joachim Topper","Joachim Topper","total_lichen_cover",1
"Skjellingahaugen","Skj_2_1","W","E",2023,2023-08-09,"Joachim Topper","Joachim Topper","total_bare_ground_cover",0
"Skjellingahaugen","Skj_2_1","W","E",2023,2023-08-09,"Joachim Topper","Joachim Topper","total_poo_cover",0
"Skjellingahaugen","Skj_2_1","W","E",2023,2023-08-09,"Joachim Topper","Joachim Topper","total_rock_cover",0
"Skjellingahaugen","Skj_2_1","W","E",2023,2023-08-09,"Joachim Topper","Joachim Topper","total_fungus_cover",1
"Skjellingahaugen","Skj_2_1","W","E",2023,2023-08-09,"Joachim Topper","Joachim Topper","vegetation_height_mean",60
"Skjellingahaugen","Skj_2_1","W","E",2023,2023-08-09,"Joachim Topper","Joachim Topper","moss_depth_mean",24
"Skjellingahaugen","Skj_2_2","W","N",2023,2023-08-09,"Joachim Topper","Joachim Topper","vegetation_cover",60
"Skjellingahaugen","Skj_2_2","W","N",2023,2023-08-09,"Joachim Topper","Joachim Topper","total_bryophyte_cover",38
"Skjellingahaugen","Skj_2_2","W","N",2023,2023-08-09,"Joachim Topper","Joachim Topper","total_litter_cover",17
"Skjellingahaugen","Skj_2_2","W","N",2023,2023-08-09,"Joachim Topper","Joachim Topper","total_lichen_cover",1
"Skjellingahaugen","Skj_2_2","W","N",2023,2023-08-09,"Joachim Topper","Joachim Topper","total_bare_ground_cover",0
"Skjellingahaugen","Skj_2_2","W","N",2023,2023-08-09,"Joachim Topper","Joachim Topper","total_poo_cover",0
"Skjellingahaugen","Skj_2_2","W","N",2023,2023-08-09,"Joachim Topper","Joachim Topper","total_rock_cover",0
"Skjellingahaugen","Skj_2_2","W","N",2023,2023-08-09,"Joachim Topper","Joachim Topper","total_fungus_cover",0
"Skjellingahaugen","Skj_2_2","W","N",2023,2023-08-09,"Joachim Topper","Joachim Topper","vegetation_height_mean",49
"Skjellingahaugen","Skj_2_2","W","N",2023,2023-08-09,"Joachim Topper","Joachim Topper","moss_depth_mean",26
"Skjellingahaugen","Skj_2_5","C","N",2023,2023-08-08,"Ragnhild Gya","NA","vegetation_cover",92
"Skjellingahaugen","Skj_2_5","C","N",2023,2023-08-08,"Ragnhild Gya","NA","total_bryophyte_cover",15
"Skjellingahaugen","Skj_2_5","C","N",2023,2023-08-08,"Ragnhild Gya","NA","total_litter_cover",20
"Skjellingahaugen","Skj_2_5","C","N",2023,2023-08-08,"Ragnhild Gya","NA","total_lichen_cover",0
"Skjellingahaugen","Skj_2_5","C","N",2023,2023-08-08,"Ragnhild Gya","NA","total_bare_ground_cover",0
"Skjellingahaugen","Skj_2_5","C","N",2023,2023-08-08,"Ragnhild Gya","NA","total_poo_cover",0
"Skjellingahaugen","Skj_2_5","C","N",2023,2023-08-08,"Ragnhild Gya","NA","total_rock_cover",0
"Skjellingahaugen","Skj_2_5","C","N",2023,2023-08-08,"Ragnhild Gya","NA","total_fungus_cover",0
"Skjellingahaugen","Skj_2_5","C","N",2023,2023-08-08,"Ragnhild Gya","NA","vegetation_height_mean",111
"Skjellingahaugen","Skj_2_5","C","N",2023,2023-08-08,"Ragnhild Gya","NA","moss_depth_mean",17
"Skjellingahaugen","Skj_2_6","C","E",2023,2023-08-08,"Ragnhild Gya","Ragnhild Gya","vegetation_cover",98
"Skjellingahaugen","Skj_2_6","C","E",2023,2023-08-08,"Ragnhild Gya","Ragnhild Gya","total_bryophyte_cover",30
"Skjellingahaugen","Skj_2_6","C","E",2023,2023-08-08,"Ragnhild Gya","Ragnhild Gya","total_litter_cover",15
"Skjellingahaugen","Skj_2_6","C","E",2023,2023-08-08,"Ragnhild Gya","Ragnhild Gya","total_lichen_cover",0
"Skjellingahaugen","Skj_2_6","C","E",2023,2023-08-08,"Ragnhild Gya","Ragnhild Gya","total_bare_ground_cover",0
"Skjellingahaugen","Skj_2_6","C","E",2023,2023-08-08,"Ragnhild Gya","Ragnhild Gya","total_poo_cover",0
"Skjellingahaugen","Skj_2_6","C","E",2023,2023-08-08,"Ragnhild Gya","Ragnhild Gya","total_rock_cover",0
"Skjellingahaugen","Skj_2_6","C","E",2023,2023-08-08,"Ragnhild Gya","Ragnhild Gya","total_fungus_cover",0
"Skjellingahaugen","Skj_2_6","C","E",2023,2023-08-08,"Ragnhild Gya","Ragnhild Gya","vegetation_height_mean",71
"Skjellingahaugen","Skj_2_6","C","E",2023,2023-08-08,"Ragnhild Gya","Ragnhild Gya","moss_depth_mean",33
"Skjellingahaugen","Skj_3_1","W","N",2023,2023-08-09,"Siri Lie Olsen","Siri Lie Olsen","vegetation_cover",80
"Skjellingahaugen","Skj_3_1","W","N",2023,2023-08-09,"Siri Lie Olsen","Siri Lie Olsen","total_bryophyte_cover",21
"Skjellingahaugen","Skj_3_1","W","N",2023,2023-08-09,"Siri Lie Olsen","Siri Lie Olsen","total_litter_cover",20
"Skjellingahaugen","Skj_3_1","W","N",2023,2023-08-09,"Siri Lie Olsen","Siri Lie Olsen","total_lichen_cover",1
"Skjellingahaugen","Skj_3_1","W","N",2023,2023-08-09,"Siri Lie Olsen","Siri Lie Olsen","total_bare_ground_cover",0
"Skjellingahaugen","Skj_3_1","W","N",2023,2023-08-09,"Siri Lie Olsen","Siri Lie Olsen","total_poo_cover",0
"Skjellingahaugen","Skj_3_1","W","N",2023,2023-08-09,"Siri Lie Olsen","Siri Lie Olsen","total_rock_cover",0
"Skjellingahaugen","Skj_3_1","W","N",2023,2023-08-09,"Siri Lie Olsen","Siri Lie Olsen","total_fungus_cover",0
"Skjellingahaugen","Skj_3_1","W","N",2023,2023-08-09,"Siri Lie Olsen","Siri Lie Olsen","vegetation_height_mean",82
"Skjellingahaugen","Skj_3_1","W","N",2023,2023-08-09,"Siri Lie Olsen","Siri Lie Olsen","moss_depth_mean",21
"Skjellingahaugen","Skj_3_4","C","E",2023,2023-08-09,"Siri Lie Olsen","Siri Lie Olsen","vegetation_cover",85
"Skjellingahaugen","Skj_3_4","C","E",2023,2023-08-09,"Siri Lie Olsen","Siri Lie Olsen","total_bryophyte_cover",16
"Skjellingahaugen","Skj_3_4","C","E",2023,2023-08-09,"Siri Lie Olsen","Siri Lie Olsen","total_litter_cover",25
"Skjellingahaugen","Skj_3_4","C","E",2023,2023-08-09,"Siri Lie Olsen","Siri Lie Olsen","total_lichen_cover",1
"Skjellingahaugen","Skj_3_4","C","E",2023,2023-08-09,"Siri Lie Olsen","Siri Lie Olsen","total_bare_ground_cover",0
"Skjellingahaugen","Skj_3_4","C","E",2023,2023-08-09,"Siri Lie Olsen","Siri Lie Olsen","total_poo_cover",0
"Skjellingahaugen","Skj_3_4","C","E",2023,2023-08-09,"Siri Lie Olsen","Siri Lie Olsen","total_rock_cover",0
"Skjellingahaugen","Skj_3_4","C","E",2023,2023-08-09,"Siri Lie Olsen","Siri Lie Olsen","total_fungus_cover",0
"Skjellingahaugen","Skj_3_4","C","E",2023,2023-08-09,"Siri Lie Olsen","Siri Lie Olsen","vegetation_height_mean",71
"Skjellingahaugen","Skj_3_4","C","E",2023,2023-08-09,"Siri Lie Olsen","Siri Lie Olsen","moss_depth_mean",25
"Skjellingahaugen","Skj_3_3","W","E",2023,2023-08-09,"Siri Lie Olsen","Siri Lie Olsen","vegetation_cover",70
"Skjellingahaugen","Skj_3_3","W","E",2023,2023-08-09,"Siri Lie Olsen","Siri Lie Olsen","total_bryophyte_cover",35
"Skjellingahaugen","Skj_3_3","W","E",2023,2023-08-09,"Siri Lie Olsen","Siri Lie Olsen","total_litter_cover",20
"Skjellingahaugen","Skj_3_3","W","E",2023,2023-08-09,"Siri Lie Olsen","Siri Lie Olsen","total_lichen_cover",1
"Skjellingahaugen","Skj_3_3","W","E",2023,2023-08-09,"Siri Lie Olsen","Siri Lie Olsen","total_bare_ground_cover",0
"Skjellingahaugen","Skj_3_3","W","E",2023,2023-08-09,"Siri Lie Olsen","Siri Lie Olsen","total_poo_cover",0
"Skjellingahaugen","Skj_3_3","W","E",2023,2023-08-09,"Siri Lie Olsen","Siri Lie Olsen","total_rock_cover",0
"Skjellingahaugen","Skj_3_3","W","E",2023,2023-08-09,"Siri Lie Olsen","Siri Lie Olsen","total_fungus_cover",0
"Skjellingahaugen","Skj_3_3","W","E",2023,2023-08-09,"Siri Lie Olsen","Siri Lie Olsen","vegetation_height_mean",52
"Skjellingahaugen","Skj_3_3","W","E",2023,2023-08-09,"Siri Lie Olsen","Siri Lie Olsen","moss_depth_mean",29
"Skjellingahaugen","Skj_4_1","W","N",2023,2023-08-08,"Siri Lie Olsen","Siri Lie Olsen","vegetation_cover",85
"Skjellingahaugen","Skj_4_1","W","N",2023,2023-08-08,"Siri Lie Olsen","Siri Lie Olsen","total_bryophyte_cover",11
"Skjellingahaugen","Skj_4_1","W","N",2023,2023-08-08,"Siri Lie Olsen","Siri Lie Olsen","total_litter_cover",29
"Skjellingahaugen","Skj_4_1","W","N",2023,2023-08-08,"Siri Lie Olsen","Siri Lie Olsen","total_lichen_cover",1
"Skjellingahaugen","Skj_4_1","W","N",2023,2023-08-08,"Siri Lie Olsen","Siri Lie Olsen","total_bare_ground_cover",0
"Skjellingahaugen","Skj_4_1","W","N",2023,2023-08-08,"Siri Lie Olsen","Siri Lie Olsen","total_poo_cover",0
"Skjellingahaugen","Skj_4_1","W","N",2023,2023-08-08,"Siri Lie Olsen","Siri Lie Olsen","total_rock_cover",0
"Skjellingahaugen","Skj_4_1","W","N",2023,2023-08-08,"Siri Lie Olsen","Siri Lie Olsen","total_fungus_cover",0
"Skjellingahaugen","Skj_4_1","W","N",2023,2023-08-08,"Siri Lie Olsen","Siri Lie Olsen","vegetation_height_mean",80
"Skjellingahaugen","Skj_4_1","W","N",2023,2023-08-08,"Siri Lie Olsen","Siri Lie Olsen","moss_depth_mean",22
"Skjellingahaugen","Skj_4_3","W","E",2023,2023-08-08,"Siri Lie Olsen","Siri Lie Olsen","vegetation_cover",85
"Skjellingahaugen","Skj_4_3","W","E",2023,2023-08-08,"Siri Lie Olsen","Siri Lie Olsen","total_bryophyte_cover",4
"Skjellingahaugen","Skj_4_3","W","E",2023,2023-08-08,"Siri Lie Olsen","Siri Lie Olsen","total_litter_cover",51
"Skjellingahaugen","Skj_4_3","W","E",2023,2023-08-08,"Siri Lie Olsen","Siri Lie Olsen","total_lichen_cover",1
"Skjellingahaugen","Skj_4_3","W","E",2023,2023-08-08,"Siri Lie Olsen","Siri Lie Olsen","total_bare_ground_cover",0
"Skjellingahaugen","Skj_4_3","W","E",2023,2023-08-08,"Siri Lie Olsen","Siri Lie Olsen","total_poo_cover",0
"Skjellingahaugen","Skj_4_3","W","E",2023,2023-08-08,"Siri Lie Olsen","Siri Lie Olsen","total_rock_cover",0
"Skjellingahaugen","Skj_4_3","W","E",2023,2023-08-08,"Siri Lie Olsen","Siri Lie Olsen","total_fungus_cover",0
"Skjellingahaugen","Skj_4_3","W","E",2023,2023-08-08,"Siri Lie Olsen","Siri Lie Olsen","vegetation_height_mean",106
"Skjellingahaugen","Skj_4_3","W","E",2023,2023-08-08,"Siri Lie Olsen","Siri Lie Olsen","moss_depth_mean",21
"Skjellingahaugen","Skj_4_4","C","E",2023,2023-08-08,"Siri Lie Olsen","Siri Lie Olsen","vegetation_cover",90
"Skjellingahaugen","Skj_4_4","C","E",2023,2023-08-08,"Siri Lie Olsen","Siri Lie Olsen","total_bryophyte_cover",11
"Skjellingahaugen","Skj_4_4","C","E",2023,2023-08-08,"Siri Lie Olsen","Siri Lie Olsen","total_litter_cover",20
"Skjellingahaugen","Skj_4_4","C","E",2023,2023-08-08,"Siri Lie Olsen","Siri Lie Olsen","total_lichen_cover",1
"Skjellingahaugen","Skj_4_4","C","E",2023,2023-08-08,"Siri Lie Olsen","Siri Lie Olsen","total_bare_ground_cover",0
"Skjellingahaugen","Skj_4_4","C","E",2023,2023-08-08,"Siri Lie Olsen","Siri Lie Olsen","total_poo_cover",0
"Skjellingahaugen","Skj_4_4","C","E",2023,2023-08-08,"Siri Lie Olsen","Siri Lie Olsen","total_rock_cover",0
"Skjellingahaugen","Skj_4_4","C","E",2023,2023-08-08,"Siri Lie Olsen","Siri Lie Olsen","total_fungus_cover",0
"Skjellingahaugen","Skj_4_4","C","E",2023,2023-08-08,"Siri Lie Olsen","Siri Lie Olsen","vegetation_height_mean",84
"Skjellingahaugen","Skj_4_4","C","E",2023,2023-08-08,"Siri Lie Olsen","Siri Lie Olsen","moss_depth_mean",25
"Skjellingahaugen","Skj_6_3","C","N",2023,2023-08-08,"Joachim Topper","NA","vegetation_cover",80
"Skjellingahaugen","Skj_6_3","C","N",2023,2023-08-08,"Joachim Topper","NA","total_bryophyte_cover",18
"Skjellingahaugen","Skj_6_3","C","N",2023,2023-08-08,"Joachim Topper","NA","total_litter_cover",19
"Skjellingahaugen","Skj_6_3","C","N",2023,2023-08-08,"Joachim Topper","NA","total_lichen_cover",0
"Skjellingahaugen","Skj_6_3","C","N",2023,2023-08-08,"Joachim Topper","NA","total_bare_ground_cover",0
"Skjellingahaugen","Skj_6_3","C","N",2023,2023-08-08,"Joachim Topper","NA","total_poo_cover",0
"Skjellingahaugen","Skj_6_3","C","N",2023,2023-08-08,"Joachim Topper","NA","total_rock_cover",0
"Skjellingahaugen","Skj_6_3","C","N",2023,2023-08-08,"Joachim Topper","NA","total_fungus_cover",0
"Skjellingahaugen","Skj_6_3","C","N",2023,2023-08-08,"Joachim Topper","NA","vegetation_height_mean",70
"Skjellingahaugen","Skj_6_3","C","N",2023,2023-08-08,"Joachim Topper","NA","moss_depth_mean",24
"Skjellingahaugen","Skj_6_2","C","E",2023,2023-08-09,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","vegetation_cover",82
"Skjellingahaugen","Skj_6_2","C","E",2023,2023-08-09,"Mikel Moriana Armendariz","Mikel Moriana Armendariz","total_bryophyte_cover",13
